source,optional,offerId,templateId,name,loyalty,globalStock,stock,buyLimit,route,questGate,costRub,productValueRub,costValueRatio,pricedNodes,flags
Artem,false,66bf757f27d0b097db0acf02,5c0d5e4486f77478390952fe,"5.45x39мм ППБС гс ""Игольник""",4,finite,102595,180,cash+quest,6741d86720827d719dafa146,1120,1240,0.903,1/1,
Artem,false,66bf757f27d0b097db0acf03,5fc275cf85fd526b824a571a,.338 Lapua Magnum FMJ,4,finite,2391,60,cash,,1662,1800,0.923,1/1,
Artem,false,66bf757f27d0b097db0acf04,5df24cf80dee1b22f862e9bc,Снайперская винтовка ОРСИС T-5000M 7.62x51,4,unlimited,99999,2,cash,,71239,85018,0.838,14/14,
Artem,false,66bf757f27d0b097db0acf05,5df8a4d786f77412672a1e3b,Рюкзак рейдовый 6Ш118 (Флора Цифра),4,finite,635,3,cash,,152000,144000,1.056,1/1,
Artem,false,66bf757f27d0b097db0acf06,5a26ac0ec4a28200741e1e18,9x21мм БТ гж,4,finite,9500,140,cash,,942,558,1.688,1/1,
Artem,false,66bf757f27d0b097db0acf07,64ca3d3954fc657e230529cc,Пулемет Калашникова Пехотный ПКП 7.62x54R,4,unlimited,99999,3,cash,,89121,143432,0.621,7/7,
Artem,false,66bf757f27d0b097db0acf08,588892092459774ac91d4b11,Снайперская винтовка Lobaev Arms ДВЛ-10 7.62x51,4,unlimited,99999,2,cash,,79830,104143,0.767,7/7,
Artem,false,66bf757f27d0b097db0acf09,5ba26835d4351e0035628ff5,4.6x30мм AP SX,4,finite,63004,140,cash+quest,6741d86720827d719dafa146,1580,745,2.121,1/1,
Artem,false,66bf757f27d0b097db0acf0a,5a6086ea4f39f99cd479502f,7.62x51мм M61,4,finite,12000,140,cash+quest,6741d6176c4b417a408d290f,1152,1050,1.097,1/1,
Artem,false,66bf757f27d0b097db0acf0b,57c44b372459772d2b39b8ce,"Автомат Специальный АС ""Вал"" 9x39",4,unlimited,99999,2,cash,,104253,104536,0.997,8/8,
Artem,false,66bf757f27d0b097db0acf0c,5efb0cabfb3e451d70735af5,.45 ACP AP,4,unlimited,99999,160,cash,,800,670,1.194,1/1,
Artem,false,66bf757f27d0b097db0acf0d,59c1383d86f774290a37e0ca,"Магазин Magpul ""PMAG D-60 STANAG"" на 60 патронов 5.56x45 для AR-15",4,finite,94,4,cash,,58163,15413,3.774,1/1,very-expensive
Artem,false,66bf757f27d0b097db0acf0e,544a37c44bdc2d25388b4567,"Магазин SureFire ""MAG5-60 STANAG"" на 60 патронов 5.56x45 для AR-15",4,finite,54,3,cash,,52163,22755,2.292,1/1,
Artem,false,66bf757f27d0b097db0acf0f,5fc23426900b1d5091531e15,Магазин на 10 патронов .338 LM для Mk-18,4,unlimited,99999,5,cash,,10122,14600,0.693,1/1,
Artem,false,66bf757f27d0b097db0acf10,5a608bf24f39f98ffc77720e,7.62x51мм M62 Tracer,4,finite,54276,140,cash+quest,6746319d051c463a810728fc,1050,440,2.386,1/1,
Artem,false,66bf757f27d0b097db0acf11,59e0d99486f7744a32234762,7.62x39мм БП гж,4,finite,84595,180,cash+quest,6741d2a8ee39dbd555b6468d,642,1111,0.578,1/1,
Artem,false,66bf757f27d0b097db0acf12,5fc22d7c187fea44d52eda44,Марксманская винтовка SWORD International Mk-18 .338 LM,4,unlimited,99999,2,cash,,296558,220562,1.345,10/10,
Artem,false,66bf757f27d0b097db0acf9b,6673b1ac5cae0610f1079d71,6673b1ac5cae0610f1079d71,4,finite,240,2,cash,,152000,,,0/1,partial-product-value
Artem,false,66bf757f27d0b097db0acf9c,668bc5cd834c88e06b08b928,668bc5cd834c88e06b08b928,4,finite,240,2,cash,,152000,,,0/1,partial-product-value
Artem,false,66bf757f27d0b097db0acf9d,6673b1ac5cae0610f1079d7a,6673b1ac5cae0610f1079d7a,4,finite,666,2,cash,,100000,,,6/7,partial-product-value
Artem,false,66bf757f27d0b097db0acf9e,6673b1ac5cae0610f1079d7b,6673b1ac5cae0610f1079d7b,4,finite,666,2,cash,,100000,,,6/7,partial-product-value
Artem,false,66bf757f27d0b097db0acf9f,6673b1ac5cae0610f1079d7c,6673b1ac5cae0610f1079d7c,4,finite,666,2,cash,,100000,,,6/7,partial-product-value
Artem,false,67607879e853469ef6eb610e,6529243824cbe3c74a05e5c1,6.8x51мм SIG Hybrid,4,finite,9000,120,cash,,1800,1124,1.601,1/1,
Natalya,false,0c6ab890fea196a5fff798fb,624c2e8614da335f1e034d8c,Револьвер Chiappa Rhino 200DS 9x19,1,finite,2,1,cash,,8000,8302,0.964,4/4,
Natalya,false,0f89e40e7cd0bb8dcb126148,54491c4f4bdc2db1078b4568,Помповое ружье MP-133 12к,1,finite,2,1,cash,,35000,27390,1.278,5/5,
Natalya,false,2a0ac94f7e6dc21d192e21de,5beed0f50db834001c062b12,Ручной пулемет РПК-16 5.45x39,1,finite,2,1,cash,,85000,104423,0.814,11/11,
Natalya,false,3b107359294eb1a18b225939,59d6088586f774275f37482f,Автомат Калашникова АКМ 7.62x39,1,finite,2,1,cash,,98000,119668,0.819,11/11,
Natalya,false,3e7bae9d37ecc42173d49e01,5aafa857e5b5b00018480968,Винтовка Springfield Armory M1A 7.62x51,1,finite,2,1,cash,,165241,190155,0.869,10/10,
Natalya,false,9ee07ed24f7dbd298de55e8c,628b9c37a733087d0d7fe84b,Карабин SAG АК-545 Укороченный 5.45x39,1,finite,2,1,cash,,97000,122153,0.794,11/11,
Natalya,false,db5c8ba1f86a1fdae5e203ef,5de652c31b7e3716273428be,"Винтовка Молот ВПО-215 ""Горностай"" .366 ТКМ",1,finite,2,1,cash,,67000,34674,1.932,8/8,
Natalya,false,deb070dfa5e34cb629108c10,63088377b5cd696784087147,Пистолет Glock 19X 9x19,1,finite,2,1,cash,,22000,24518,0.897,7/7,
Natalya,false,e776c24c5006b7e04df98866,5926bb2186f7744b1c6c6e60,Пистолет-пулемет HK MP5 9x19 (Navy 3 Round Burst),1,finite,2,1,cash,,48000,98497,0.487,9/9,
Natalya,false,3ed4e323c9396cd617217e4f,58948c8e86f77409493f7266,Пистолет-пулемет SIG MPX 9x19,2,finite,2,1,cash,,70000,89895,0.779,12/12,
Natalya,false,3f1bf37a92afb062119378bd,5a7828548dc32e5a9c28b516,Помповое ружье Remington Model 870 12к,2,finite,2,1,cash,,45000,34860,1.291,7/7,
Natalya,false,52a6180d4a07d44358eaa574,61a4c8884f95bc3b2c5dc96f,Револьвер Chiappa Rhino 50DS .357,2,finite,2,1,cash,,14000,14533,0.963,5/5,
Natalya,false,669d4467c12cb304d8d57818,587e02ff24597743df3deaeb,Самозарядный карабин Симонова Молот СКС 7.62x39 Охотничье-Промысловый,2,finite,2,1,cash,,89000,69269,1.285,12/12,
Natalya,false,67e6bf650c1627bd671e784b,5df24cf80dee1b22f862e9bc,Снайперская винтовка ОРСИС T-5000M 7.62x51,2,finite,2,1,cash,,165000,126002,1.310,16/16,
Natalya,false,67e6bf65f74c6d7fd2b6730a,65268d8ecb944ff1e90ea385,Ручной пулемет Дегтярева РПДН 7.62x39,2,finite,2,1,cash,,98000,70383,1.392,9/9,
Natalya,false,9f19498d2e119e2bb60a4099,5447a9cd4bdc2dbd208b4567,Штурмовая винтовка Colt M4A1 5.56x45,2,finite,2,1,cash,,240000,275254,0.872,18/18,
Natalya,false,c8654df2b68160ae358b9ea4,6193a720f8ee7e52e42109ed,Пистолет HK USP .45 ACP,2,finite,2,1,cash,,45000,40559,1.109,10/10,
Natalya,false,db3193e6b38b6980a47b75c5,6176aca650224f204c1da3fb,Марксманская винтовка HK G28 7.62x51,2,finite,2,1,cash,,235000,257334,0.913,16/16,
Natalya,false,2212ba9328dc787cf6b5d489,606dae0ab0e443224b421bb7,Самозарядное ружье MP-155 12к,3,finite,2,1,cash,,55000,36099,1.524,6/6,
Natalya,false,23573f379614f45b187b80c3,59e6687d86f77411d949b251,Карабин Молот ВПО-209 .366 ТКМ,3,finite,2,1,cash,,87500,114409,0.765,9/9,
Natalya,false,29662a9be77c541f2a2f951e,633ec7c2a6918cb895019c6c,Револьвер РШ-12 12.7x55,3,finite,2,1,cash,,50000,38343,1.304,3/3,
Natalya,false,722832deba015a8e8f7ba7f5,661cec09b2c6356b4d0c7a36,Ручной пулемет U.S. Ordnance M60E6 7.62x51 (FDE),3,finite,2,1,cash,,199000,217855,0.913,13/13,
Natalya,false,735a54437c43907dd8323841,59984ab886f7743e98271174,"Пистолет-пулемет ПП-19-01 ""Витязь"" 9x19",3,finite,2,1,cash,,55000,69638,0.790,12/12,
Natalya,false,7da1af9fa5589da3c47f6102,5df8ce05b11454561e39243b,Марксманская винтовка Knight's Armament Company SR-25 7.62x51,3,finite,2,1,cash,,245000,265211,0.924,20/20,
Natalya,false,c1b3bf60e15e6ab9e4169ebc,5d67abc1a4b93614ec50137f,Пистолет FN Five-seveN MK2 5.7x28 (FDE),3,finite,2,1,cash,,63000,88163,0.715,7/7,
Natalya,false,dbdf8021334be73fd3f029a6,55801eed4bdc2d89578b4588,Снайперская винтовка СВ-98 7.62x54R,3,finite,2,1,cash,,175000,140945,1.242,12/12,
Natalya,false,f0fffea9c97960e9d6a6b333,5b0bbe4e5acfc40dc528a72d,Штурмовая винтовка DS Arms SA58 7.62x51,3,finite,2,1,cash,,156000,151947,1.027,8/8,
Natalya,false,38cf9bdfc67aed28b09c3687,669fa3d876116c89840b1217,Пистолет Magnum Research Desert Eagle L6 .50 AE (WTS),4,finite,2,1,cash,,55000,60074,0.916,7/7,
Natalya,false,58af0acb16c5568ab8259e72,5f2a9575926fd9352339381f,Винтовка Kel-Tec RFB 7.62x51,4,finite,2,1,cash,,110000,100167,1.098,8/8,
Natalya,false,67e6bf6525c53becfdba880e,5bfea6e90db834001b7347f3,Снайперская винтовка Remington Model 700 7.62x51,4,finite,2,1,cash,,199999,171815,1.164,10/10,
Natalya,false,67e6bf65c16dbddc52a3f240,6165ac306ef05c2ce828ef74,Штурмовая винтовка FN SCAR-H 7.62x51 (FDE),4,finite,2,1,cash,,135000,134450,1.004,15/15,
Natalya,false,69dbaf98fc561c6a4dae57ea,64ca3d3954fc657e230529cc,Пулемет Калашникова Пехотный ПКП 7.62x54R,4,finite,2,1,cash,,245000,183864,1.333,11/11,
Natalya,false,9afbcb5b425ceaaae7aad216,576165642459773c7a400233,Самозарядный карабин Сайга-12К исп.10,4,finite,2,1,cash,,65000,102368,0.635,12/12,
Natalya,false,c06efcb1b85ec0c44553e377,5fc3f2d5900b1d5091531e57,Пистолет-пулемет TDI KRISS Vector Gen.2 9x19,4,finite,2,1,cash,,110000,110626,0.994,9/9,
Natalya,false,fb3046b4269bc5cbfbca5f8f,5c46fbd72e2216398b5a8c9c,Снайперская винтовка СВДС 7.62x54R,4,finite,2,1,cash,,199999,184261,1.085,18/18,
Painter,false,67fef66cfdca1b1dd0eee5a1,668ff5bde41a0cce3b142464,668ff5bde41a0cce3b142464,2,finite,999,none,cash,,500000,,,0/1,partial-product-value
Painter,false,67fef6965e89bd6294ac0c05,6699546547ad52e0fccf6da9,6699546547ad52e0fccf6da9,2,finite,999,none,cash,,400000,,,0/1,partial-product-value
Painter,false,668ff5bde41a0cce3b142465,668ff5bde41a0cce3b142464,668ff5bde41a0cce3b142464,4,finite,999,none,barter,,450000,,,0/1,partial-product-value
Painter,false,6699546547ad52e0fccf6da0,6699546547ad52e0fccf6da9,6699546547ad52e0fccf6da9,4,finite,999,none,barter,,375000,,,0/1,partial-product-value
Painter,false,672e2804a0529208b4e10e18,5c0a840b86f7742ffa4f2482,Кейс для вещей T H I C C,4,unlimited,2,1,cash+quest,668aad3c3ff8f5b258e3a65b,17500000,3100000,5.645,1/1,very-expensive
Painter,false,672e284a363b798192b802af,54527ac44bdc2d36668b4567,5.56x45мм M855A1,4,unlimited,9999999,180,cash+quest,668c18eb12542b3c3ff6e20f,680,710,0.958,1/1,
Painter,false,672e289bb4096716fcb918a7,5a6086ea4f39f99cd479502f,7.62x51мм M61,4,unlimited,9999999,90,cash+quest,668c18eb12542b3c3ff6e20f,980,1050,0.933,1/1,
TGC runtime,false,672e2e751f10a0271372c06d,672e2e75e2cb5715ab46ae15,672e2e75e2cb5715ab46ae15,1,finite,1,none,cash,,9000,,,0/1,partial-product-value
TGC runtime,false,672e2e7587457b57205a2835,672e2e75e12417d2656e8974,672e2e75e12417d2656e8974,1,finite,1,none,cash,,42700,,,3/4,partial-product-value
TGC runtime,false,672e2e75958ecad19aef75be,672e2e75aedb36663267e181,672e2e75aedb36663267e181,1,finite,1,none,cash,,42800,,,3/4,partial-product-value
TGC runtime,false,672e2e75a4485e805bebf991,672e2e7511180730151307bc,672e2e7511180730151307bc,1,finite,14,none,cash,,1800,,,0/1,partial-product-value
TGC runtime,false,672e2e75c9d2befdf7fe3b90,672e2e75ebb3b5f3e2cb6291,672e2e75ebb3b5f3e2cb6291,1,finite,9,none,cash,,1400,,,0/1,partial-product-value
TGC runtime,false,672e2e75d0f6e75cb9984810,672e2e75645f9ad09f4b949d,672e2e75645f9ad09f4b949d,1,finite,7,none,cash,,1400,,,0/1,partial-product-value
TGC runtime,false,672e2e75f29aff682528cf84,672e2e75ecdecad1471639ad,672e2e75ecdecad1471639ad,1,finite,12,none,cash,,1400,,,0/1,partial-product-value
TGC runtime,false,67462a39caa85fb8bb6d1024,674102e3b161458e6ee0531f,674102e3b161458e6ee0531f,1,finite,3,none,cash,,4920,,,0/1,partial-product-value
TGC runtime,false,672e2e750c0fdbe72745b893,672e2e75ed6ad7cc5028734f,672e2e75ed6ad7cc5028734f,2,finite,4,none,cash,,108300,,,4/5,partial-product-value
TGC runtime,false,672e2e751c351d35fe76dea9,672e2e75ba73d87a448e3f13,672e2e75ba73d87a448e3f13,2,finite,6,none,cash,,5040,,,0/1,partial-product-value
TGC runtime,false,672e2e751d1802e9eeb07db6,672e2e75033ea9ca8bef91bc,672e2e75033ea9ca8bef91bc,2,finite,4,none,cash,,3022,,,0/1,partial-product-value
TGC runtime,false,672e2e7523fc2b0c31b3877a,672e2e75848c5da68dd122f0,672e2e75848c5da68dd122f0,2,finite,5,none,cash,,5040,,,0/1,partial-product-value
TGC runtime,false,672e2e752b54ca7ea643296f,672e2e75a9332b620bdf4715,672e2e75a9332b620bdf4715,2,finite,3,none,cash,,4022,,,0/1,partial-product-value
TGC runtime,false,672e2e752baf2bb7d9d0483a,672e2e75c3973efd2d011d2f,672e2e75c3973efd2d011d2f,2,finite,4,none,cash,,4600,,,0/1,partial-product-value
TGC runtime,false,672e2e752e1e35eeb0c53c16,672e2e755cebe435a3b4dba5,672e2e755cebe435a3b4dba5,2,finite,6,none,cash,,3600,,,0/1,partial-product-value
TGC runtime,false,672e2e7538703ee571388f9a,672e2e759623bcd75fbfb04c,672e2e759623bcd75fbfb04c,2,finite,4,none,cash,,2100,,,0/1,partial-product-value
TGC runtime,false,672e2e754e63440e6a786f1c,672e2e75ec4a3496b64346c5,672e2e75ec4a3496b64346c5,2,finite,5,none,cash,,17000,,,0/1,partial-product-value
TGC runtime,false,672e2e755a04b375789d46f0,672e2e75c7c7c5232e513062,672e2e75c7c7c5232e513062,2,finite,2,none,cash,,29000,,,0/1,partial-product-value
TGC runtime,false,672e2e756031c6669691f48f,672e2e75d122de1a20db31a5,672e2e75d122de1a20db31a5,2,finite,9,none,cash,,9500,,,0/1,partial-product-value
TGC runtime,false,672e2e7561015a894b91a6d0,672e2e754f01ef56b4aa66a3,672e2e754f01ef56b4aa66a3,2,finite,3,none,cash,,39059,,,0/1,partial-product-value
TGC runtime,false,672e2e7563b448ee6111ad4c,672e2e753a1ea309958b56cc,672e2e753a1ea309958b56cc,2,finite,4,none,cash,,15000,,,0/1,partial-product-value
TGC runtime,false,672e2e75647b903248edd77f,672e2e75bd4a44818c26b1b0,672e2e75bd4a44818c26b1b0,2,finite,4,none,cash,,15000,,,0/1,partial-product-value
TGC runtime,false,672e2e75830851fda5037cd7,672e2e75ea372126f4fcb874,672e2e75ea372126f4fcb874,2,finite,5,none,cash,,4800,,,0/1,partial-product-value
TGC runtime,false,672e2e759de749348021929e,672e2e750ea81b3b93b943ac,672e2e750ea81b3b93b943ac,2,finite,4,none,cash,,71200,,,0/1,partial-product-value
TGC runtime,false,672e2e75b0f15e0f0622d1c5,672e2e75a16c1d2034c384cf,672e2e75a16c1d2034c384cf,2,finite,4,none,cash,,71200,,,0/1,partial-product-value
TGC runtime,false,672e2e75b1905f8864a9cce4,672e2e75b0ab4fcbbf7dc471,672e2e75b0ab4fcbbf7dc471,2,finite,2,none,cash,,316900,,,0/1,partial-product-value
TGC runtime,false,672e2e75b21dddc3ecef73e7,672e2e7553233ca6956e5358,672e2e7553233ca6956e5358,2,finite,2,none,cash,,11000,,,0/1,partial-product-value
TGC runtime,false,672e2e75b355ae3dea6fdab6,672e2e759b231e2b1a95516f,672e2e759b231e2b1a95516f,2,finite,12,none,cash,,25000,,,0/1,partial-product-value
TGC runtime,false,672e2e75b4ca4fa42198f0bf,672e2e75e352ae625453519b,672e2e75e352ae625453519b,2,finite,4,none,cash,,20240,,,0/1,partial-product-value
TGC runtime,false,672e2e75bf5ab9a5fc208daa,672e2e7503876d1630af50b0,672e2e7503876d1630af50b0,2,finite,5,none,cash,,3022,,,0/1,partial-product-value
TGC runtime,false,672e2e75c55aecadbaf47b16,672e2e757e294bf6e5ecb944,672e2e757e294bf6e5ecb944,2,finite,12,none,cash,,1350,,,0/1,partial-product-value
TGC runtime,false,672e2e75c6188e00e579ebf9,672e2e75f3418d66159240f8,672e2e75f3418d66159240f8,2,finite,4,none,cash,,7025,,,0/1,partial-product-value
TGC runtime,false,672e2e75eec26cfa5a589169,672e2e759342d416e10caa10,672e2e759342d416e10caa10,2,finite,10,none,cash,,17500,,,0/1,partial-product-value
TGC runtime,false,672e2e75f52340a33215da10,672e2e7500543603d91e0101,672e2e7500543603d91e0101,2,finite,3,none,cash,,24000,,,0/1,partial-product-value
TGC runtime,false,6746295c9880c7b514b3287e,67341526d1587cba81586e7f,67341526d1587cba81586e7f,2,finite,5,none,cash,,4900,,,0/1,partial-product-value
TGC runtime,false,674629ee20fc067894e3bb23,673d7aa5a2c68c0cfcec6b93,673d7aa5a2c68c0cfcec6b93,2,finite,5,none,cash,,4900,,,0/1,partial-product-value
TGC runtime,false,67462a8e5e47e0aee0486c73,67429a6fe31216a0757777e1,67429a6fe31216a0757777e1,2,finite,3,none,cash,,5920,,,0/1,partial-product-value
TGC runtime,false,67a2824bd756f87988df55ad,67a281fafa6f0dadd5211962,67a281fafa6f0dadd5211962,2,finite,6,none,cash,,3600,,,0/1,partial-product-value
TGC runtime,false,672e2e75006734ec1aa4af76,672e2e75e97f1888187ed37d,672e2e75e97f1888187ed37d,3,finite,1,none,cash,,200912,,,5/6,partial-product-value
TGC runtime,false,672e2e750a55f05ce2875e4b,672e2e754544ab54214fd56c,672e2e754544ab54214fd56c,3,finite,2,none,cash,,45050,,,0/1,partial-product-value
TGC runtime,false,672e2e750d7b425443b83343,672e2e75ba8f56d981dc6e2c,672e2e75ba8f56d981dc6e2c,3,finite,4,none,cash,,21000,,,0/1,partial-product-value
TGC runtime,false,672e2e752611c60f52b4312e,672e2e756bdff59d722213c9,672e2e756bdff59d722213c9,3,finite,4,none,cash,,5400,,,0/1,partial-product-value
TGC runtime,false,672e2e7527ebc52c86c160eb,672e2e755aa052b1e954dd68,672e2e755aa052b1e954dd68,3,finite,2,none,cash,,40000,,,0/1,partial-product-value
TGC runtime,false,672e2e752fdcc407fb0df93c,672e2e753c97527a5186e73f,672e2e753c97527a5186e73f,3,finite,1,none,cash,,164912,,,5/6,partial-product-value
TGC runtime,false,672e2e753559e5227a8f9923,672e2e75e04c9aca3536136b,672e2e75e04c9aca3536136b,3,finite,2,none,cash,,10500,,,0/1,partial-product-value
TGC runtime,false,672e2e75392f36a945033f52,672e2e755afaba52a4af5e45,672e2e755afaba52a4af5e45,3,finite,4,none,cash,,135300,,,6/7,partial-product-value
TGC runtime,false,672e2e7541aaed55b018c2e8,672e2e755c49aef3e8a3dd0c,672e2e755c49aef3e8a3dd0c,3,finite,4,none,cash,,17000,,,0/1,partial-product-value
TGC runtime,false,672e2e7544680f8da18644a6,672e2e751a561533f23a2635,672e2e751a561533f23a2635,3,finite,3,none,cash,,16400,,,0/1,partial-product-value
TGC runtime,false,672e2e7546da4b4acf751e73,672e2e7535b901cc0cb57e73,672e2e7535b901cc0cb57e73,3,finite,8,none,cash,,13500,,,0/1,partial-product-value
TGC runtime,false,672e2e754880beff0d834e84,672e2e759bff586ad22ecbc7,672e2e759bff586ad22ecbc7,3,finite,5,none,cash,,8799,,,0/1,partial-product-value
TGC runtime,false,672e2e754d6e7a602376dcf0,672e2e75c5ba9aeedbced57d,672e2e75c5ba9aeedbced57d,3,finite,4,none,cash,,135300,,,6/7,partial-product-value
TGC runtime,false,672e2e755c9e6d6f8c62c506,672e2e75b74647fc82da299c,672e2e75b74647fc82da299c,3,finite,2,none,cash,,5699,,,0/1,partial-product-value
TGC runtime,false,672e2e756c6ab586465a3faa,672e2e75e8c2736e43530008,672e2e75e8c2736e43530008,3,finite,2,none,cash,,57200,,,0/1,partial-product-value
TGC runtime,false,672e2e757336d327f7b04015,672e2e7595d3b3be0daf9055,672e2e7595d3b3be0daf9055,3,finite,2,none,cash,,110976,,,2/3,partial-product-value
TGC runtime,false,672e2e7573a320514e43ae07,672e2e756174d5e5e9f677ee,672e2e756174d5e5e9f677ee,3,finite,4,none,cash,,14500,,,0/1,partial-product-value
TGC runtime,false,672e2e757642fe1bb77c5aaa,672e2e755ab53b635a4d4f39,672e2e755ab53b635a4d4f39,3,finite,2,none,cash,,32400,,,0/1,partial-product-value
TGC runtime,false,672e2e757c7a88547b0d7c99,672e2e7546454a975e0b7a3b,672e2e7546454a975e0b7a3b,3,finite,5,none,cash,,4800,,,0/1,partial-product-value
TGC runtime,false,672e2e757db95f059f5940b7,672e2e75b14ae1b5c91474b4,672e2e75b14ae1b5c91474b4,3,finite,2,none,cash,,110976,,,2/3,partial-product-value
TGC runtime,false,672e2e7583c66849ea62cd63,672e2e755898793d805ec2c3,672e2e755898793d805ec2c3,3,finite,5,none,cash,,5400,,,0/1,partial-product-value
TGC runtime,false,672e2e758a9318889db91166,672e2e754e6844af8e197b00,672e2e754e6844af8e197b00,3,finite,2,none,cash,,99975,,,3/4,partial-product-value
TGC runtime,false,672e2e758cc5440640f91cab,672e2e75929d47eb157491c8,672e2e75929d47eb157491c8,3,finite,2,none,cash,,17000,,,0/1,partial-product-value
TGC runtime,false,672e2e758ff07447158e80cd,672e2e75b7f83e81f1dc5067,672e2e75b7f83e81f1dc5067,3,finite,4,none,cash,,5699,,,0/1,partial-product-value
TGC runtime,false,672e2e759806fc5157d84540,672e2e7526ba61dbb88be7ff,672e2e7526ba61dbb88be7ff,3,finite,1,none,cash,,650000,,,0/1,partial-product-value
TGC runtime,false,672e2e759a1712127c83fb69,672e2e756803734b60f5ac1e,672e2e756803734b60f5ac1e,3,finite,4,none,cash,,14400,,,0/1,partial-product-value
TGC runtime,false,672e2e759ab1a273108cc3fe,672e2e7505c0ffbaf790db95,672e2e7505c0ffbaf790db95,3,finite,3,none,cash,,14500,,,0/1,partial-product-value
TGC runtime,false,672e2e759ab3672ac0a92d70,672e2e7563b1a22a3c7b3895,672e2e7563b1a22a3c7b3895,3,finite,3,none,cash,,45050,,,0/1,partial-product-value
TGC runtime,false,672e2e759cbf97caa62cfb55,672e2e757e517ac4552086d1,672e2e757e517ac4552086d1,3,finite,6,none,cash,,13000,,,0/1,partial-product-value
TGC runtime,false,672e2e75a45102c884792c79,672e2e75f863ac94cae32632,672e2e75f863ac94cae32632,3,finite,3,none,cash,,15300,,,0/1,partial-product-value
TGC runtime,false,672e2e75b0bba60b65da3d90,672e2e75eae8c670d0f7740d,672e2e75eae8c670d0f7740d,3,finite,4,none,cash,,4300,,,0/1,partial-product-value
TGC runtime,false,672e2e75b176833bd28d3371,672e2e7521f4ccc8cc6d8335,672e2e7521f4ccc8cc6d8335,3,finite,3,none,cash,,17000,,,0/1,partial-product-value
TGC runtime,false,672e2e75b35c95d1dc2664ca,672e2e7504b1f1d5b0e4209c,672e2e7504b1f1d5b0e4209c,3,finite,4,none,cash,,17400,,,0/1,partial-product-value
TGC runtime,false,672e2e75b61258909af0b7fc,672e2e757a1e6eeae1841933,672e2e757a1e6eeae1841933,3,finite,4,none,cash,,13500,,,0/1,partial-product-value
TGC runtime,false,672e2e75bb483f39a62cab1d,672e2e758c2bcbf1b2421359,672e2e758c2bcbf1b2421359,3,finite,2,none,cash,,198000,,,8/9,partial-product-value
TGC runtime,false,672e2e75c049b8e533534335,672e2e750c562a5e650dc9b3,672e2e750c562a5e650dc9b3,3,finite,5,none,cash,,5022,,,0/1,partial-product-value
TGC runtime,false,672e2e75c11a80db397980c0,672e2e75dbf780f902fd6d68,672e2e75dbf780f902fd6d68,3,finite,2,none,cash,,198000,,,8/9,partial-product-value
TGC runtime,false,672e2e75c5830418f9ceb2c3,672e2e75071e71f8e4a59286,672e2e75071e71f8e4a59286,3,finite,4,none,cash,,20200,,,0/1,partial-product-value
TGC runtime,false,672e2e75ce33dbe61a52cced,672e2e757efbbef26ff61046,672e2e757efbbef26ff61046,3,finite,4,none,cash,,4800,,,0/1,partial-product-value
TGC runtime,false,672e2e75d144db57b808d1c8,672e2e75a26efb53bc703d45,672e2e75a26efb53bc703d45,3,finite,2,none,cash,,85069,,,0/1,partial-product-value
TGC runtime,false,672e2e75d262926e7c11b24c,672e2e7533a70f23dfe4c8bb,672e2e7533a70f23dfe4c8bb,3,finite,2,none,cash,,5699,,,0/1,partial-product-value
TGC runtime,false,672e2e75ed6e7bfc8b5a07df,672e2e7578374ac936625f9a,672e2e7578374ac936625f9a,3,finite,3,none,cash,,16400,,,0/1,partial-product-value
TGC runtime,false,672e2e75f66a288178c6a4d1,672e2e75b5b680c7ee6aa408,672e2e75b5b680c7ee6aa408,3,finite,2,none,cash,,110976,,,2/3,partial-product-value
TGC runtime,false,672e2e75fbcfbd874dff85f6,672e2e758808bacbb9d5abc4,672e2e758808bacbb9d5abc4,3,finite,1,none,cash,,376900,,,0/1,partial-product-value
TGC runtime,false,6733f913f9b1f7350bf85ed5,6733edbe21f258964d0d4c5a,6733edbe21f258964d0d4c5a,3,finite,3,none,cash,,12500,,,0/1,partial-product-value
TGC runtime,false,6733f9698b0fd160bcbcbc4c,6733edc58add9191997aec92,6733edc58add9191997aec92,3,finite,2,none,cash,,13000,,,0/1,partial-product-value
TGC runtime,false,67b09f8297728f0cb9677947,67b09f2f8bad925404cd80bb,67b09f2f8bad925404cd80bb,3,finite,2,none,cash,,40059,,,0/1,partial-product-value
TGC runtime,false,67b1ebb99fcc78b0da73fe05,67b1eb6d91f8e59bc799beb1,67b1eb6d91f8e59bc799beb1,3,finite,10,none,cash,,17500,,,0/1,partial-product-value
TGC runtime,false,6856fc39bb19d72b3105b255,685009b24c99357a3da143e4,685009b24c99357a3da143e4,3,finite,4,none,cash,,6900,,,0/1,partial-product-value
TGC runtime,false,672e2e750587f3dd5539c639,672e2e75592eb3c91e248717,672e2e75592eb3c91e248717,4,finite,1,none,cash,,70050,,,0/1,partial-product-value
TGC runtime,false,672e2e751ba89133474b8e98,672e2e75c24f8de5c9a1bdfc,672e2e75c24f8de5c9a1bdfc,4,finite,3,none,cash,,26200,,,0/1,partial-product-value
TGC runtime,false,672e2e7523e96a34ffb6b66d,672e2e75bfad327651a1a19b,672e2e75bfad327651a1a19b,4,finite,2,none,cash,,172000,,,0/1,partial-product-value
TGC runtime,false,672e2e75394e327e87f684d8,672e2e75500922dee75bf400,672e2e75500922dee75bf400,4,finite,2,none,cash,,16200,,,0/1,partial-product-value
